word,gender,religion,race,age,economic
taluka,0.0263,0.0869,-0.007,-0.0264,0.0933
jaguars,0.0515,-0.0521,-0.0569,-0.0399,0.0109
discontinuance,0.0225,-0.0683,0.064,0.0352,0.0755
fiendish,-0.0745,0.0005,0.0532,0.0275,0.0101
beget,0.0026,-0.0217,-0.0133,0.063,0.0208
ghrelin,-0.0181,0.0417,0.0903,-0.0432,0.004
fasts,0.0194,0.0087,-0.0648,-0.0162,0.0683
oratorio,-0.0013,-0.1217,-0.0281,0.0379,-0.01
temperaments,0.0192,-0.0321,0.0762,0.0261,-0.0398
underpayment,0.0446,0.0437,-0.0208,0.0558,0.1016
sobriquet,-0.0713,-0.0016,-0.0681,0.0719,0.001
signboard,0.001,0.1282,-0.0315,0.0386,0.0242
haute,0.1247,-0.0568,0.0203,0.0541,-0.1595
lioness,0.1521,0.0908,-0.092,-0.0453,-0.024
cocks,-0.0588,0.0028,0.0093,-0.0259,0.0286
converges,0.0221,-0.075,-0.0187,-0.0458,-0.098
oases,0.0351,0.0391,-0.0477,-0.0054,-0.0384
carcinoma,0.0445,0.0974,0.1201,0.0183,0.003
jiggle,0.0703,0.0476,-0.0085,0.0394,-0.0385
soirees,0.0248,0.0264,-0.0872,0.0324,-0.1686
rockstar,-0.0229,-0.0577,0.09,-0.1044,-0.0807
eldercare,0.1478,0.0033,-0.0494,0.0746,0.072
deadbeats,0.0193,0.0561,0.0049,0.0734,0.1468
hepatic,-0.0392,-0.0305,0.0938,-0.0936,-0.0294
tarantula,0.0687,0.0228,-0.0414,-0.0444,-0.0509
misting,0.0693,-0.0148,0.0017,0.0218,-0.0703
dross,-0.0133,-0.0912,0.0239,-0.0029,0.0499
greenlit,-0.0224,-0.0471,-0.0068,-0.0521,0.0049
squawk,0.0339,-0.0026,-0.0209,0.0176,0.0021
peed,0.0228,0.0209,-0.0122,-0.0508,0.0198
evacuates,0.0253,0.0546,0.0101,-0.0038,0.0403
embeddable,-0.0495,0.0721,0.0013,0.0112,-0.0427
locomotion,-0.0189,-0.0566,0.0146,-0.0313,0.0213
utensil,0.0147,0.0585,0.0322,-0.0874,0.0742
pinata,0.005,-0.0282,-0.0409,-0.008,-0.0084
blackest,-0.0546,-0.0034,-0.0485,0.0162,0.084
roadhouse,0.0061,-0.0857,0.0026,0.0559,0.0175
repudiating,0.0031,-0.061,-0.0034,0.0749,0.0767
incinerating,0.0202,0.0792,0.0331,0.0775,0.0389
sprig,0.0472,0.0223,0.0311,0.0445,-0.0535
triennial,0.077,-0.1138,-0.0181,0.1097,0.0143
cadences,-0.072,-0.063,-0.045,0.0229,-0.0404
laypeople,0.024,-0.2115,-0.0115,0.0999,0.0652
mater,-0.0151,0.0486,0.0113,0.0154,0.0893
lessors,-0.0155,-0.0102,0.0803,-0.008,0.0095
eventuate,0.0187,-0.0464,0.0777,-0.0548,0.0231
sidewall,-0.0685,-0.0093,0.0699,-0.0248,-0.056
paintwork,0.0044,0.0301,0.0658,-0.0245,-0.1107
biosimilars,0.0497,0.0205,0.1276,-0.0357,-0.0477
geez,-0.0416,-0.0694,0.0302,-0.0484,0.0342
fu,-0.0312,0.0645,0.0076,0.035,0.0018
warblers,0.0258,-0.0381,0.066,0.0197,-0.0133
flaccid,-0.003,-0.0712,-0.0062,0.0275,0.0636
fm,0.018,-0.0359,-0.0008,-0.0467,0.0367
investable,0.0227,-0.0175,0.0672,0.0268,-0.0076
overlord,-0.1097,0.0185,-0.0327,0.0058,-0.0071
nymph,0.0329,-0.0165,0.0352,-0.0021,-0.0312
customizes,0.0277,0.0096,-0.007,-0.014,-0.0708
repels,-0.0124,-0.013,0.0263,0.0405,-0.0266
hisses,0.0299,0.0416,-0.0106,0.0547,-0.0132
luminescent,0.0387,-0.0364,0.0109,-0.0455,-0.1482
sprees,-0.0137,-0.0747,-0.0363,0.0094,-0.0074
kinases,-0.0166,0.0466,0.0499,-0.0551,-0.0421
middles,0.1522,-0.0462,0.0589,-0.0525,-0.0442
commandoes,-0.032,0.1486,0.0133,-0.0462,-0.0851
binaries,-0.0056,0.025,0.0745,-0.0019,0.0904
entranceway,-0.0234,0.0091,0.0165,0.0235,-0.1239
cleansers,0.0851,-0.0362,0.0455,0.0237,-0.0405
nixing,-0.0197,0.0546,-0.0298,0.0122,-0.0663
frickin,-0.01,0.0522,0.0173,-0.0396,0.0028
imperiling,0.022,0.0289,-0.0232,0.0196,0.0879
weblogs,0.0295,0.0793,-0.0077,-0.0277,0.0422
larcenies,-0.0426,-0.0522,0.0158,0.011,-0.0356
ottoman,0.1063,0.0571,0.013,-0.0093,-0.1427
harmonics,-0.0227,-0.0119,0.0237,0.0007,-0.0424
embezzle,-0.0082,0.0019,-0.0162,0.0567,0.0971
timelessness,0.0377,-0.1145,-0.0347,-0.0016,-0.1236
antipsychotics,0.0402,0.0628,0.0304,-0.0438,0.0564
braves,0.0115,-0.0177,-0.017,-0.0427,0.0878
doubtlessly,-0.0519,-0.0444,-0.0255,-0.0184,-0.0306
forthe,-0.0211,-0.0245,0.0469,-0.0367,0.0617
oversimplification,-0.0416,-0.0572,-0.0024,0.0432,0.0685
hydroponics,-0.034,0.0311,-0.0193,-0.0615,-0.0309
wined,-0.0424,0.0266,-0.0062,0.0119,-0.1468
tiaras,0.1859,0.0466,0.0066,0.0321,-0.1202
newscasters,0.0962,0.1191,0.0228,0.0375,0.0412
madder,-0.0366,0.0266,0.0091,0.0533,-0.0257
ghosted,-0.0368,-0.0575,-0.0059,-0.0045,-0.0112
bioplastics,0.0391,-0.0109,0.0664,0.007,0.0012
peonies,0.1061,0.0068,0.0315,0.0787,-0.1211
hopefulness,0.0756,-0.1253,-0.0881,0.0128,0.0024
writhed,-0.0519,-0.0063,-0.03,-0.0321,0.0724
transference,0.025,-0.0809,0.0063,0.0257,0.0182
dinky,0.019,-0.0511,0.0311,0.0065,-0.118
lockerroom,-0.0401,-0.0024,0.0005,-0.0414,-0.0077
animates,0.0143,-0.0484,-0.0427,0.0401,-0.0607
castaway,0.0549,-0.1168,-0.0139,-0.0131,0.0639
leakers,-0.0212,0.0506,-0.0031,-0.004,0.0362
vanities,0.0053,-0.078,0.0268,-0.0147,-0.0973
dither,-0.0175,-0.0207,0.0104,0.0119,0.0555
invocations,0.0247,-0.0857,-0.0525,0.0485,-0.0084
decryption,-0.0306,0.0124,0.0071,-0.0137,0.0151
rotisserie,-0.0365,-0.0168,0.0494,-0.0626,-0.0221
twit,0.0018,0.0099,0.0688,0.0142,0.005
whiner,-0.0489,-0.0593,0.0189,0.011,0.0494
shackling,0.0014,0.004,-0.0133,-0.0496,0.017
foreskin,-0.0275,0.0254,0.0065,-0.0113,0.0092
dirge,-0.0215,-0.1035,-0.0548,0.0149,0.0634
prenup,0.059,0.0804,0.0539,-0.0365,-0.0499
typist,0.074,-0.0077,-0.0027,0.0867,0.0604
starkest,0.0251,0.0055,-0.0057,0.0336,0.0024
geosciences,-0.0383,-0.0615,0.0084,-0.0183,0.0251
dhow,-0.0057,0.2358,0.0472,0.0016,-0.0491
fractionation,0.0777,-0.0557,0.01,0.0748,-0.0061
underlain,-0.0022,-0.0648,0.0912,-0.0278,-0.0217
shockers,0.0268,-0.0846,-0.0433,0.0103,-0.0603
nosebleed,0.0947,0.0124,0.0663,-0.0055,-0.0403
hothead,-0.1878,0.0153,0.0617,-0.0187,-0.0234
adminstration,-0.0484,-0.0064,-0.0113,0.0017,0.0515
kiwis,0.0109,0.0218,0.078,-0.0924,-0.0236
buggers,-0.0461,0.0089,0.0319,0.0102,0.0805
virtualizing,0.0288,-0.0256,0.025,0.011,0.0134
rascals,-0.0761,-0.0113,-0.0189,0.0032,0.0337
someones,0.0175,0.0078,-0.0069,-0.0187,0.0522
feedbacks,0.0051,0.0058,0.0256,-0.0089,0.0298
reclassifying,0.0466,-0.0151,0.0664,0.0361,0.0344
slanting,0.0177,-0.0221,0.0578,-0.066,-0.0328
lance,-0.0256,-0.0136,0.0205,-0.0264,0.0354
detaching,0.019,-0.0245,-0.0025,-0.003,0.0071
stymies,0.0192,-0.0514,-0.0255,-0.0232,0.0825
fiddlers,-0.0007,-0.0717,0.0591,0.0224,-0.0423
merchandisers,0.0054,-0.0927,-0.0551,-0.0153,-0.0214
bluebird,0.0574,-0.0128,0.0424,0.0498,-0.0325
minstrel,-0.0458,-0.0477,-0.0515,0.0412,0.066
clitoris,0.1347,0.1112,-0.0674,0.0268,0.0396
shareware,0.0442,0.0636,0.0317,-0.0085,0.0314
commoditization,0.0526,-0.0808,-0.0414,-0.0292,-0.0156
rs,-0.025,-0.0503,0.0116,-0.025,0.0593
waterlogging,0.0045,0.025,0.017,0.0003,0.106
creak,0.0144,-0.0592,0.0273,0.0036,-0.0225
compactor,0.0194,-0.0194,0.013,0.0124,-0.0065
thermoelectric,-0.0346,-0.0216,0.0245,0.0065,0.0538
manufacturability,0.0121,0.0682,0.0253,0.0343,0.0393
laxative,0.0169,0.0072,0.0435,-0.0157,0.0331
ltd,0.0104,0.0108,0.0483,-0.0475,0.0119
remitting,0.0473,0.0087,-0.0774,0.0355,0.1152
streetscapes,0.0551,-0.0125,-0.0281,0.0348,-0.1008
carotenoids,-0.0013,0.0246,0.0838,0.0121,-0.0362
basher,-0.083,-0.0852,0.0241,-0.0117,0.0048
superconductivity,-0.0349,0.0259,0.0554,-0.0288,0.0095
vitals,-0.0045,-0.0428,0.0139,-0.0415,-0.0017
payor,0.0763,0.0136,0.0026,0.0293,0.0138
tenofovir,0.1057,-0.0068,-0.0058,-0.059,0.0753
humanizing,0.0609,-0.0775,-0.0701,0.0291,-0.0326
shredders,0.0083,-0.0407,-0.0092,-0.0408,0.0093
dedications,0.0435,-0.0838,-0.0778,0.022,-0.1004
industrially,-0.0059,-0.0213,0.0434,0.0387,0.0892
obediently,-0.0288,0.0465,0.0286,-0.0388,-0.0152
liveliness,0.0473,-0.0746,-0.0291,0.0241,-0.1438
maestros,-0.1666,-0.0482,-0.0024,-0.044,-0.0927
virologist,-0.066,0.0109,-0.0023,0.028,0.0415
beeswax,0.0995,-0.0146,0.0155,0.0096,-0.0435
garrulous,-0.1346,0.0599,0.0316,0.0618,-0.0743
freephone,0.1214,0.0396,0.0739,0.0555,0.0839
gusted,-0.0008,0.05,-0.0404,-0.0086,0.0142
spatially,0.0024,0.0209,-0.0236,-0.0265,0.0137
discretely,0.0346,0.0925,0.038,0.0102,-0.1034
thermoplastic,-0.0133,0.0189,0.0213,-0.016,-0.0434
quilter,0.2326,-0.0208,-0.0088,0.1111,0.0088
scorekeeper,0.0211,-0.0072,-0.0168,0.0064,0.0771
meddlesome,-0.0219,0.0187,0.02,0.0368,-0.0343
trawled,0.0028,-0.0399,0.0274,0.0123,0.0156
whisks,0.0484,-0.0109,-0.0008,0.033,-0.0608
clenching,-0.0046,0.0624,0.0478,-0.0079,-0.035
massacring,-0.0385,0.0645,0.0101,-0.0179,0.1002
caressed,0.0462,0.0192,0.0109,-0.0052,-0.1362
crabbers,-0.0154,0.0461,0.0412,0.0631,0.1078
enshrining,0.0019,-0.0286,0.0182,0.0194,-0.0367
stallholders,0.0639,0.0407,0.0281,0.0098,0.1063
oversimplified,0.0828,-0.054,0.0583,0.0447,0.0613
angiography,0.0152,0.0083,0.0469,0.0395,-0.0104
rockfall,-0.041,0.0335,0.033,-0.0203,0.0563
benzodiazepines,0.0646,0.0532,0.0825,-0.0327,0.0333
rifleman,-0.1255,0.0211,0.0181,-0.0268,0.0365
shires,0.0388,-0.0345,0.0739,0.0148,0.0166
expandability,-0.0081,0.053,0.0538,-0.0042,-0.1086
kook,-0.0167,-0.0794,0.038,0.0197,0.0898
crosswinds,0.0335,0.0793,0.0109,-0.0353,-0.0152
compartmentalized,0.0032,-0.0665,-0.0037,0.0127,-0.0704
audiophiles,-0.0329,-0.0287,0.025,-0.0121,-0.0562
ripoff,-0.0323,-0.1027,0.0097,0.0175,0.0663
palpitations,-0.0273,-0.0144,0.0953,-0.0046,-0.0305
ingratiating,-0.0449,-0.0447,-0.0153,0.0373,-0.0469
superfast,-0.0382,0.01,0.0215,-0.0232,-0.0726
dabbing,0.1022,0.0201,0.0656,0.0244,-0.1114
boyband,0.0194,-0.1021,0.0747,-0.0765,0.0545
subdistrict,-0.0071,0.1014,-0.0011,0.0045,0.082
cockles,-0.0496,-0.0159,0.0671,0.0431,0.0721
xp,-0.0039,0.0189,0.0823,-0.0171,0.0298
depredations,-0.0326,-0.0592,0.0214,0.0258,0.0286
thankfulness,0.0273,-0.0697,-0.039,-0.0105,0.031
wetsuits,0.0042,-0.0304,0.0678,-0.0153,0.0106
scythe,-0.1051,-0.0461,-0.0432,-0.0419,0.0349
mealtimes,0.0965,0.088,0.054,0.0259,-0.0176
conscript,-0.0857,0.0598,0.0341,-0.0701,0.1248
corruptly,-0.1179,0.0283,-0.0593,0.0164,0.042
shoal,-0.0243,-0.0422,0.0127,-0.0042,0.0188
joysticks,-0.0588,0.0184,0.0334,-0.0198,-0.047
seceded,0.0029,-0.082,-0.0286,0.0612,0.0735
swampland,-0.0497,-0.0266,-0.1003,0.1018,0.037
angiogram,0.0257,0.0287,0.0265,0.0336,0.0281
prion,-0.0643,-0.014,0.0513,-0.0083,0.0502
dandruff,-0.0369,0.0667,0.0601,0.0074,0.0507
eviscerate,0.0565,-0.0537,0.0189,-0.0111,0.0641
afterall,-0.042,-0.0507,-0.0419,-0.0678,-0.0049
plusses,-0.0495,-0.0762,0.0675,-0.0248,-0.1406
resisters,-0.0591,0.0498,0.0251,0.0541,0.082
vocabularies,0.0097,0.022,0.0191,0.01,0.0562
birdhouse,0.04,0.0059,0.0085,0.0376,-0.0437
unraced,0.047,0.0957,0.0573,0.0117,-0.007
insertions,-0.0512,0.0129,0.0036,-0.0389,-0.065
recalibrated,0.0315,-0.0458,-0.0707,0.0219,-0.01
cleaver,0.0209,0.0978,0.061,-0.0084,0.0291
dilation,0.0445,0.0158,0.0281,-0.0023,-0.0021
emoticons,0.0584,0.0426,0.032,-0.0546,0.0094
tunable,-0.0572,0.0292,0.0445,-0.0121,-0.0507
grantee,0.0766,0.0101,-0.0269,0.0525,0.138
mein,0.0181,0.1377,0.0477,-0.0557,-0.0314
antispyware,0.0314,0.0386,0.0049,-0.0269,0.0248
siled,0.061,-0.0202,-0.0095,-0.0122,0.0288
deferments,-0.0359,0.055,0.0575,0.0184,0.0465
egalitarianism,-0.0349,-0.1085,-0.0204,0.0361,0.0403
dusts,-0.0074,0.0213,-0.0091,0.0316,0.0445
stubbed,-0.0283,0.0222,0.0284,0.0307,0.0093
cheapened,-0.004,-0.1655,-0.0167,0.0516,-0.0114
misreporting,-0.0002,0.0088,0.0047,-0.0209,0.0697
blushed,0.0463,0.0465,0.0641,-0.0076,-0.0947
rephrase,-0.0296,0.0231,0.0375,-0.0074,0.0174
paternalism,0.0107,-0.0678,-0.0104,0.039,0.0917
parkways,0.04,-0.0211,-0.0321,0.0599,-0.0806
deodorants,0.0671,0.0269,0.03,0.0289,-0.0847
arbitrations,-0.0068,0.0145,0.0938,-0.0306,-0.0665
radiographic,0.0443,-0.0444,0.0903,-0.0017,0.0337
ambassadorship,-0.0116,-0.0457,-0.0579,0.0536,-0.006
barbershops,0.0108,0.049,-0.1439,0.0447,0.0439
virility,-0.0653,-0.017,0.0118,-0.0071,-0.0437
armrests,0.0669,0.0825,0.0604,-0.034,-0.0711
decisioning,-0.0394,-0.0313,0.0235,-0.0527,-0.0086
facelifts,0.082,-0.0255,0.0057,0.0446,-0.1054
harangue,-0.0505,0.0674,-0.0337,0.0598,0.0429
abolishes,-0.0107,-0.0002,0.0456,0.0551,0.0618
warbling,0.0671,-0.0814,0.0695,-0.0026,-0.0173
predating,-0.0807,-0.0548,0.026,0.069,0.0291
beleive,-0.0425,-0.0828,0.0153,-0.0497,0.0859
felicitate,-0.0425,0.0914,-0.0516,-0.0096,-0.0331
amortize,0.0376,-0.004,0.0127,0.0323,-0.0219
excitation,0.0245,0.0154,0.0996,0.0026,0.0032
internecine,-0.0997,-0.0404,0.0024,0.0185,0.0194
scaly,0.0133,0.0157,0.0261,-0.016,-0.0595
cabdriver,-0.0927,0.1491,-0.0256,-0.0184,0.0752
gamed,-0.0376,0.0201,0.0296,0.0422,0.0183
convertibility,0.0148,-0.0532,0.0415,0.0176,0.0167
weve,-0.0072,-0.0232,0.0259,-0.06,-0.015
tooled,-0.0275,-0.0554,0.0204,-0.0323,-0.1209
gigawatt,0.0138,0.1214,0.0959,-0.008,-0.0736
amuses,-0.0222,0.0012,0.0453,-0.0054,-0.0134
scumbags,-0.0773,0.0459,0.0042,0.0036,0.0495
apologetically,0.0214,0.0309,0.0489,0.0101,0.0131
nonfatal,-0.0141,0.0604,0.0045,-0.0068,-0.0432
consecrate,0.0252,-0.1097,-0.0223,0.0733,-0.0022
unexamined,-0.0031,-0.0386,-0.0287,0.0531,0.0914
bugaboo,-0.0035,-0.104,-0.0497,0.0144,0.0604
recused,0.0049,-0.03,0.0114,0.0005,-0.0063
switchgear,0.0062,0.0122,0.0111,-0.0239,-0.0538
phytochemicals,0.0282,0.0525,0.0259,-0.0117,-0.0691
cubed,-0.0098,0.009,0.0857,0.0047,-0.0177
silken,0.013,0.0124,0.0604,0.0145,-0.19
audiologist,0.109,0.0721,0.0099,0.0175,0.0047
metaphysics,-0.0044,-0.1169,0.0256,-0.0039,0.0158
reconstituting,-0.0052,-0.0934,-0.0287,0.049,0.0608
eachother,-0.0158,-0.0078,0.103,-0.1132,-0.0316
westernized,0.0742,0.135,0.1022,-0.0127,-0.0378
bedfellows,0.0107,-0.0886,0.0148,0.017,-0.0208
emoluments,-0.0568,0.0383,-0.0436,0.0131,0.0146
debugger,0.0739,0.0812,0.0225,-0.0086,0.0237
bimbo,0.1802,0.0045,0.0578,-0.0075,-0.039
fajitas,0.0186,-0.0221,0.0715,-0.0014,-0.0208
octaves,0.0618,-0.0013,0.0184,0.0009,-0.0641
filmography,-0.0323,-0.0459,0.048,0.0354,-0.0445
crunk,0.0105,-0.1681,-0.1257,-0.0121,0.0089
commutations,-0.0538,-0.0462,0.0361,0.0016,0.1057
programmability,-0.0307,0.0061,-0.0013,-0.032,-0.0162
locum,0.06,0.0335,0.0595,-0.0349,0.0932
soyabean,0.0457,0.0235,-0.0041,-0.0022,0.0904
condemnable,-0.0032,0.126,-0.0264,0.0039,0.0633
bedsheet,-0.0072,0.0429,0.0243,0.0341,0.0136
creatine,-0.1148,-0.047,0.0696,-0.0782,0.0004
compere,-0.0185,0.0503,0.0451,-0.0298,0.0165
derring,-0.0836,-0.0388,-0.04,-0.0348,-0.0168
modifier,0.0004,0.0786,0.0386,-0.0193,-0.0079
vicarious,-0.0168,-0.1043,-0.0111,0.0193,-0.0002
mucked,-0.0275,-0.0216,0.0652,-0.0121,0.0862
typewritten,0.0386,0.0016,0.0664,0.0397,0.0229
jingoistic,-0.0586,-0.0662,0.0429,0.0002,0.0141
cowbells,-0.0191,0.0114,-0.0464,-0.0282,-0.0511
miller,-0.0498,-0.014,-0.0149,-0.0104,0.1065
eddy,0.0052,0.0279,-0.0198,-0.0047,0.0303
ethicist,0.0212,-0.0966,-0.0918,0.0985,0.006
pollinated,0.0597,-0.0127,-0.0016,0.0104,0.0292
spurns,-0.0327,-0.0588,0.047,0.0107,-0.009
fixate,0.0478,-0.0477,-0.0086,0.0163,0.0398
bounceback,-0.0846,-0.0517,0.0262,-0.0167,0.004
exoplanets,0.0074,-0.0257,0.0742,0.0207,-0.0291
waster,0.0093,0.0115,0.0428,-0.045,0.044
yolks,0.0716,0.0229,0.0355,-0.0208,0.0007
whinge,0.0024,-0.0745,0.097,0.0067,0.0233
tranquilizer,-0.018,0.0078,-0.0107,-0.0332,0.0067
git,-0.1285,-0.0008,0.0535,0.0102,0.0767
spasticity,0.0138,0.0278,0.0618,-0.069,0.1037
azimuth,-0.0259,0.0008,0.0045,-0.0423,-0.0218
dollops,0.0438,0.0024,0.0129,-0.0141,-0.0192
idleness,-0.0165,-0.0652,-0.054,0.0382,0.1108
involvements,-0.0175,-0.0702,-0.0214,0.0165,-0.0576
buffoons,-0.0941,-0.0243,-0.0213,0.0336,0.0248
nestle,0.0178,-0.0046,0.0631,-0.0026,-0.1289
motorboats,-0.0348,0.0444,0.0175,0.0349,-0.0083
systolic,-0.0062,0.0063,0.0685,0.0106,0.0078
strainer,0.0155,0.0544,0.0078,-0.032,-0.0373
contentedly,0.0016,-0.0046,0.033,0.0259,-0.0645
biosafety,0.0784,0.0026,-0.0221,-0.0535,0.0148
masturbated,0.0246,0.0222,0.0428,-0.0438,0.0009
trendier,0.065,-0.0064,0.0203,-0.0165,-0.1212
coaxial,-0.0101,0.1155,0.0232,-0.0142,-0.1153
liqueurs,0.055,-0.0238,0.0574,0.0581,-0.1381
outspending,-0.0003,0.0014,0.0559,0.0352,-0.0297
audiology,0.1158,0.0166,-0.0126,0.0005,0.0111
meatier,0.0049,-0.0476,0.0342,-0.0302,-0.1017
debarred,-0.0469,0.0055,-0.0112,0.0284,0.1127
aliyah,0.0538,-0.0185,0.0432,-0.0863,0.1143
angioplasties,0.032,0.0249,0.0559,-0.0019,0.0304
pacifiers,0.0939,0.0685,-0.0471,-0.0185,0.0178
censuses,0.0205,-0.079,-0.012,0.051,0.0887
grubber,-0.0692,0.0049,-0.0541,-0.0749,0.0165
ghostwriter,0.0137,-0.0106,0.0035,0.0286,0.0485
disuse,-0.0595,-0.0907,-0.0191,0.0535,0.1056
ct,0.0629,0.0101,0.0,-0.0206,-0.0088
rejig,-0.0638,-0.1323,0.0505,-0.0725,-0.0219
virtualised,0.0372,-0.0089,0.0681,-0.0328,-0.0222
defund,0.0631,0.0608,0.0024,0.043,0.1387
outdistanced,0.0213,0.0052,-0.0148,-0.0084,-0.0351
rekindles,0.0275,-0.1131,-0.0517,0.0416,-0.0038
belive,-0.0201,-0.041,0.0355,-0.071,0.058
chihuahua,0.0874,0.0538,0.008,-0.0245,0.0056
redressal,-0.0373,0.0512,0.0411,-0.0276,0.0781
cisterns,-0.0548,0.0272,-0.0109,0.0534,0.0012
british,-0.0292,0.0422,0.0513,-0.0236,0.0537
outvoted,-0.0373,-0.0259,0.0957,-0.0059,0.0493
derogation,-0.0556,-0.0975,0.0913,0.019,0.0276
contrivance,0.0318,-0.0852,-0.0197,0.0271,0.0519
swivels,-0.0262,-0.0461,-0.0105,-0.0001,-0.0322
glimmering,0.0491,-0.0616,-0.0177,0.0026,-0.189
sicknesses,0.0278,-0.0701,-0.0269,0.0228,0.17
trowel,0.0054,-0.021,0.0328,0.0018,-0.0498
starlight,0.0363,0.0004,0.0269,-0.0361,-0.0559
pisses,-0.0022,0.0132,0.0083,-0.0402,0.0284
peephole,0.0888,0.0414,-0.0078,0.0023,-0.0281
immobility,-0.0033,-0.0233,0.0078,-0.0039,0.0963
effete,-0.0933,-0.1049,0.0819,0.0394,-0.0491
nonsectarian,0.0537,-0.0438,-0.024,0.0359,0.0643
inferring,-0.0739,-0.0296,0.018,0.0191,0.034
stampeding,-0.0208,0.0047,-0.0785,-0.0423,0.0147
scrapyard,-0.0418,0.0602,-0.0087,0.0351,0.0497
miming,0.0584,0.0118,0.0557,-0.0621,0.0407
callbacks,0.1315,-0.0067,-0.0052,0.001,-0.014
flashbulbs,0.0496,0.0378,0.0008,-0.0267,-0.1076
hijacks,-0.0359,-0.0342,-0.0057,-0.0226,-0.0265
nk,0.025,0.0392,0.0349,-0.0478,-0.0367
foots,0.0007,0.0188,0.0222,-0.027,0.0105
telenovelas,0.1388,-0.0382,0.0444,-0.0074,0.0122
decaf,0.0568,0.0466,0.0514,0.0017,-0.0393
localizing,0.0903,-0.0237,0.0243,-0.0331,0.0081
blandness,0.0485,-0.1481,0.0747,0.0093,0.0034
crystallization,0.0029,-0.0155,0.0345,-0.0189,0.0329
fourball,0.0184,-0.0179,0.0567,-0.0276,-0.0086
groomers,0.0967,0.0583,-0.0034,-0.0192,-0.067
containerized,0.045,-0.0608,-0.0397,-0.0052,0.0002
antisemitism,-0.0428,-0.0432,0.0415,-0.0243,0.0589
fulsome,-0.0446,-0.0274,0.0733,0.0775,-0.149
douche,-0.046,-0.0476,-0.011,-0.0689,0.028
indium,0.0188,0.0321,0.0464,-0.0377,-0.0178
giddily,0.0597,-0.0527,-0.0351,-0.0118,-0.0782
sews,0.1599,-0.0218,-0.0076,0.05,0.0331
tabletops,0.0619,-0.0152,0.0339,-0.0282,-0.086
dermatitis,0.0595,0.0541,0.0836,-0.0202,0.0421
monoculture,0.0306,-0.1052,0.0098,-0.0027,0.0443
masseur,-0.0876,0.0346,0.055,-0.0114,-0.0387
webcasters,0.0401,-0.0206,-0.053,-0.0497,0.0869
medicate,-0.003,0.0197,-0.0158,-0.0295,0.1349
vertebrate,-0.0224,-0.025,0.0526,-0.0203,-0.0379
tradeable,-0.1123,-0.0597,0.0398,-0.0163,0.0743
hassling,-0.0585,0.0419,0.0575,-0.0696,0.0342
abscesses,0.0398,-0.0296,-0.0038,0.0145,0.0868
plod,-0.0291,-0.0519,-0.0153,-0.0295,0.0041
biofilm,-0.0457,0.0193,0.0255,-0.0322,0.0284
favorability,0.0355,-0.0473,0.0664,0.0405,0.0121
concurring,-0.0049,-0.0685,0.0123,-0.0141,0.0007
semicircle,-0.0309,0.0112,0.0162,-0.0313,-0.0489
triplet,0.0304,-0.0592,0.0512,-0.068,-0.0223
coronavirus,0.019,-0.0492,0.0615,0.0223,-0.0051
prolongation,0.0092,0.0265,0.097,-0.0147,0.0578
stuntmen,-0.1101,0.0265,0.0386,-0.0888,0.0537
ceasefires,0.0158,0.0549,0.021,-0.0093,0.0751
reverently,-0.0787,-0.017,-0.0002,0.0406,-0.0292
pickpocket,-0.0587,0.0496,0.0311,-0.0004,0.0338
titillation,0.0796,-0.0673,0.0138,0.0199,-0.0039
punctuates,-0.0138,-0.0002,0.0004,-0.0315,-0.0404
chromosomal,0.0617,0.0238,0.1068,-0.0092,-0.0072
sycophantic,-0.0454,-0.0148,0.0052,0.0575,-0.0455
diffusing,-0.0482,0.0315,-0.0533,0.0265,-0.0046
entourages,-0.0298,0.0442,-0.0337,0.0202,-0.1648
retakes,0.0025,0.0564,-0.0011,-0.077,-0.0198
famished,0.0157,-0.0219,-0.0158,0.0118,0.0891
liveable,0.0852,0.0216,0.0574,0.0138,0.0089
educationist,-0.0299,0.0849,-0.0778,0.1107,0.0588
rhododendrons,0.0504,-0.0,0.0815,0.1081,-0.0807
grievously,-0.0431,-0.0911,-0.0193,0.0515,0.0795
mickey,-0.058,-0.0004,0.066,-0.0427,0.0203
bookmarked,0.042,0.0372,0.0007,-0.0024,-0.0272
hick,-0.0542,-0.051,0.0421,0.0171,0.042
homeport,0.0865,-0.0077,0.0327,0.0444,-0.0704
undervaluation,0.0056,-0.0127,0.0341,-0.0061,-0.0182
chris,0.0048,-0.0582,0.0948,-0.0692,0.0647
squirts,-0.0093,0.0284,0.0441,-0.023,-0.1024
libs,0.0284,0.0135,0.0168,-0.0149,0.0638
modal,0.0013,-0.075,0.0167,0.0134,-0.0048
berates,-0.0088,0.0383,0.0063,0.0167,0.0327
hangman,-0.1289,0.0515,-0.0217,0.0083,0.0875
stochastic,0.0186,0.0291,0.034,-0.0084,0.0404
enlarges,0.0601,0.0071,0.0417,0.0116,0.0305
piranha,-0.043,0.0062,0.005,-0.0133,-0.0019
longingly,0.019,-0.0288,0.0508,0.044,-0.0822
demerged,0.0018,-0.1159,0.0564,0.0038,0.0106
inactions,-0.0382,-0.0364,-0.0893,0.0322,0.1438
scatters,-0.0014,0.0797,0.0071,-0.0013,0.012
scotched,-0.0569,-0.0741,0.061,0.0436,0.035
grasscourt,0.0599,0.0637,0.0603,-0.0085,-0.0494
