word,gender,eco,race
lien,0.0677,-0.0401,-0.0195
shunned,0.0089,0.0498,-0.0233
glut,-0.0696,0.0081,0.0862
salmonella,0.0307,0.0406,-0.0078
rarity,-0.0277,0.004,0.0184
choppy,-0.0043,0.0925,0.0113
turtles,0.0054,0.0364,-0.039
hobbled,-0.0885,0.2584,-0.0239
awoke,0.026,0.0254,0.0295
autograph,-0.1331,0.006,-0.0113
lobster,-0.0096,-0.0626,0.0695
roundabout,-0.0083,-0.0307,-0.0232
opportunistic,-0.1024,0.0082,-0.0867
grazing,-0.0102,0.0256,0.0204
karaoke,0.0914,0.0569,0.0374
glitch,0.0256,0.0951,0.0317
prank,-0.0787,-0.0504,0.0014
gasp,0.0043,0.0321,0.0128
neurological,-0.0615,0.0837,0.025
petrochemical,-0.038,-0.0313,-0.0065
heyday,-0.0441,-0.0766,0.0598
cohesive,-0.0131,-0.0293,0.0084
solace,0.0294,0.0992,-0.0744
furlongs,0.0533,0.0077,0.0022
singular,0.0169,-0.0492,-0.0427
weaving,0.0192,0.0199,-0.014
hardline,-0.0669,0.1272,0.006
pitfalls,0.007,-0.0375,-0.0183
dredging,-0.0096,0.0146,-0.0226
mundane,-0.0135,0.0156,0.0125
clown,-0.1155,0.0206,-0.0427
churn,0.017,0.0389,0.0305
frost,0.0402,-0.007,0.0328
netbook,0.038,0.0447,0.0269
rezoning,0.0231,-0.0339,-0.0409
mic,-0.0161,0.0498,-0.0413
jogging,-0.0578,-0.0292,-0.0271
sirens,0.0633,0.0218,0.0197
punitive,-0.0187,0.0016,0.008
chalk,-0.0562,0.089,0.05
understatement,-0.0566,0.0291,-0.0635
slum,-0.0322,0.235,-0.1427
spewing,-0.0103,-0.0453,-0.0344
anguish,0.0119,0.1041,-0.0614
blunder,-0.1242,0.1154,-0.0216
flamboyant,-0.1201,-0.1042,-0.0688
hypothetical,-0.0567,-0.0824,0.0305
upswing,-0.0394,0.0799,0.0031
motorcade,-0.0711,-0.0365,0.0053
devoid,-0.004,0.1064,-0.0177
displeasure,-0.0883,0.1436,-0.0489
contagious,-0.0318,0.0237,-0.0364
greenhouse,0.0649,-0.0517,0.0568
chopper,-0.1287,0.0298,0.0205
drone,-0.0001,-0.0026,0.0182
thunder,-0.0784,-0.0193,-0.0032
adrenaline,-0.0755,-0.0175,0.0188
cutoff,-0.0292,0.0749,-0.0149
splendid,-0.0604,0.0104,0.0139
ruptured,-0.0242,0.0752,-0.0231
jab,-0.0689,0.0462,-0.0359
dim,0.0249,0.1485,-0.0053
meddling,-0.0541,0.0088,-0.0398
grammar,0.0173,0.1016,-0.0028
licensees,0.0065,0.006,0.05
realism,-0.0205,-0.054,-0.0048
dpa,-0.0553,0.0383,0.0253
sir,-0.1547,-0.0101,-0.0189
paradigm,0.0048,-0.0497,-0.0141
inquire,-0.0399,0.0026,-0.0115
regrettable,-0.0284,0.0714,-0.095
midseason,-0.0877,0.0979,0.0027
clandestine,0.0079,0.08,-0.0293
inconclusive,-0.0549,0.1906,-0.0123
cloudy,-0.0173,0.0888,0.0412
fort,-0.127,0.0407,0.017
boycotted,-0.013,0.1385,-0.019
aspirin,0.0141,-0.0195,0.0089
unattended,0.0152,0.1306,-0.0062
fossil,-0.0081,-0.0772,-0.0151
imaginary,-0.048,0.0048,-0.0218
paralysis,0.0205,0.1149,0.0114
parody,-0.0101,-0.078,0.03
unsuspecting,-0.0243,0.0216,-0.0451
theology,-0.0493,0.055,-0.027
angst,0.0135,0.0197,-0.0048
aquarium,0.0066,0.0231,-0.0171
tedious,0.0274,0.0175,0.012
homepage,0.0528,-0.0467,0.04
undo,-0.0155,0.0083,0.0125
furnace,0.0119,0.0437,0.001
flyers,0.0177,0.0063,0.0255
omissions,-0.0057,0.0173,-0.0416
baffled,-0.0276,0.0827,-0.0033
freelance,0.0646,-0.0009,-0.0131
custodian,-0.0383,-0.0144,-0.0047
melee,-0.0966,0.0447,-0.0604
wax,0.0135,-0.0514,-0.0511
unfit,-0.1248,0.1864,-0.0087
elated,-0.0146,0.0425,-0.056
conceptual,0.045,-0.0682,0.0064
stud,-0.0876,-0.0644,-0.0156
besieged,-0.0363,0.0753,0.0179
bystanders,-0.0551,0.0123,0.0041
stationary,-0.0222,0.0221,0.0659
eatery,0.0446,-0.0147,-0.0691
lemon,0.0743,-0.0943,0.0306
perch,-0.0871,-0.0267,0.0577
rabbi,-0.0316,-0.0272,0.0151
societal,0.0913,0.0345,-0.0824
posh,0.049,-0.1857,-0.0259
infancy,0.0171,0.0625,0.009
famine,-0.1031,0.1748,-0.0537
melody,0.0346,-0.0253,-0.0018
opium,0.0114,0.1126,-0.0402
leakage,0.0682,-0.0403,-0.0084
salsa,0.0498,0.033,-0.0415
onsite,0.0489,-0.0042,0.016
wacky,-0.0185,-0.0002,0.0112
errant,-0.1061,0.1524,-0.0717
mantle,-0.0864,-0.074,-0.0286
reelection,-0.0057,-0.0638,-0.0049
boiler,0.0179,-0.0482,0.0361
defuse,-0.1091,0.0564,-0.0428
malnutrition,0.0421,0.289,-0.0572
cumbersome,-0.0124,0.0804,-0.0105
zip,-0.0682,0.008,0.0562
claw,-0.0408,-0.0116,0.0114
galaxy,-0.0742,-0.0914,0.0058
necklace,0.107,-0.0017,-0.0548
categorized,0.0397,-0.0224,0.0273
repetitive,-0.0154,0.0724,-0.0005
aftershocks,0.0475,0.0739,-0.0145
dormitory,0.0058,0.0674,-0.0263
impede,-0.0341,0.1454,0.0037
microscope,-0.0238,-0.0225,-0.0238
clutter,0.0608,-0.0294,0.0032
fluent,-0.0292,0.0047,0.0199
comedic,0.0479,-0.0216,-0.0574
petitioner,0.0394,0.0854,0.0283
staunch,-0.0418,-0.018,0.0032
maze,0.0086,0.051,-0.0541
wheeler,-0.0519,-0.0087,0.0394
undertook,0.0112,0.0577,0.0127
mogul,-0.0161,-0.1456,-0.0667
overpass,0.0096,0.006,-0.0039
clamp,-0.0445,0.0382,-0.0329
pasture,-0.025,0.0709,0.0192
bamboo,0.0069,0.0683,-0.0197
devotees,-0.0407,0.0299,0.0242
nemesis,-0.134,0.0107,-0.0209
nausea,0.0444,0.0508,0.0573
denomination,0.0082,0.0262,-0.0249
savior,-0.2077,0.0693,0.0004
heap,-0.0864,0.0623,0.0354
flap,0.0294,0.0196,-0.0415
sizzling,0.0529,0.048,-0.055
trivia,-0.0361,-0.0226,-0.0207
ascent,-0.073,-0.0056,0.0025
disapproval,0.0425,0.0927,-0.0343
monarch,0.0141,-0.0015,-0.0326
moniker,-0.0553,-0.0785,-0.0352
bickering,0.0193,0.0091,-0.0007
tussle,-0.0598,-0.0252,0.0087
estranged,0.0062,0.0513,-0.0471
stung,-0.0102,0.0336,-0.0203
psyche,-0.0841,0.0436,-0.0819
uplifting,0.0314,0.1541,-0.1336
learners,0.0185,0.0735,-0.0694
zombie,0.0355,-0.0234,0.0175
upbringing,-0.0296,0.0786,-0.0794
nap,-0.0094,-0.0243,0.0715
gum,-0.0003,0.0315,-0.0437
guise,-0.0042,0.0306,-0.0534
rabies,0.0228,0.0594,-0.076
senseless,-0.0317,0.0606,-0.1079
solitary,-0.0715,0.0723,0.0142
simplest,-0.0384,0.0742,-0.0062
mistress,0.0746,-0.0899,-0.0904
plucked,-0.0345,0.0487,0.0096
adversaries,-0.0965,-0.0414,0.0123
crab,-0.0297,0.0518,0.0424
erroneous,0.0223,0.1715,-0.0437
adept,-0.0749,-0.03,-0.0287
boardroom,0.0283,-0.0812,0.0108
gushing,0.0074,-0.0466,-0.0466
intolerance,-0.0179,0.0516,-0.0162
slowest,-0.041,0.1126,-0.0251
arrow,-0.0474,-0.0183,-0.0116
bombarded,0.0595,-0.0901,0.0336
connector,0.0257,-0.0122,-0.024
centrist,-0.0176,-0.0529,0.0527
fuzzy,0.0229,0.0134,0.0265
arcade,-0.0731,0.0124,0.0236
stymied,-0.017,0.1111,-0.0103
parliamentarians,0.0168,0.0523,0.0274
cameo,-0.0825,-0.0147,-0.0192
hastily,-0.0546,0.0741,0.0401
chuckle,-0.0933,-0.0574,0.0137
trivial,-0.025,-0.0588,0.0149
stifle,-0.0414,0.0679,-0.0099
scathing,-0.037,0.0977,0.0098
acquittal,-0.0834,0.0784,-0.0424
quad,-0.0316,0.0216,0.0386
trough,-0.0329,-0.0524,0.0623
overflow,0.0304,0.0987,-0.0074
stampede,0.0374,0.0189,-0.0796
canoe,0.0085,-0.0346,0.0456
unchecked,-0.0861,0.0579,-0.0251
alumnus,-0.141,-0.0475,-0.0801
frivolous,0.0174,-0.0731,-0.0223
fourteen,0.0381,-0.0111,0.0335
unbiased,-0.0079,-0.0581,0.0076
egregious,-0.0353,0.0203,-0.0598
sediment,0.0104,0.0141,-0.0017
spinoff,0.0428,-0.0224,-0.0105
mushrooms,-0.023,-0.0423,0.084
scarcity,-0.0266,0.0627,0.0259
backcourt,0.041,0.0689,0.0116
brazen,0.0411,-0.05,-0.0683
hyper,-0.0278,-0.1035,0.0013
tepid,-0.0503,0.1373,0.0017
wept,0.0615,0.1116,-0.041
unsigned,-0.143,0.0856,0.0494
aura,-0.0817,-0.0611,-0.0346
diapers,0.0833,0.116,-0.0073
ceramic,0.0702,-0.0481,0.0132
emirate,-0.0013,-0.0709,-0.0315
bumpy,0.0097,0.1334,-0.0093
restated,-0.0184,0.0321,-0.0356
beset,-0.0386,0.169,-0.0453
juggling,0.0578,-0.0409,0.0048
blackmail,-0.011,-0.1126,-0.0303
torso,-0.0164,-0.0149,-0.0235
oak,-0.0275,-0.1018,0.0482
harrowing,0.0689,0.1367,-0.0304
hypothesis,-0.0134,-0.0499,-0.0171
wares,0.0325,-0.0016,0.0011
leftover,-0.0056,0.0507,-0.0045
recap,-0.0054,-0.0218,-0.0132
hopeless,-0.0731,0.2626,-0.0131
gridlock,-0.0112,-0.0015,0.0532
unwelcome,0.0236,0.0462,-0.008
overrun,0.0104,0.0249,-0.0261
unrivaled,-0.0582,-0.094,0.0306
crutches,-0.0714,0.1836,-0.0517
leaflets,-0.012,0.1025,0.0418
redirected,-0.0226,-0.0111,-0.0499
expletive,-0.141,0.0775,-0.061
brainchild,-0.017,-0.0655,-0.003
ornaments,0.112,-0.089,-0.0154
cameraman,-0.1239,0.0637,0.0132
penultimate,-0.0631,0.0654,0.0094
retribution,-0.0897,0.0299,-0.0702
dice,-0.1247,-0.0415,-0.0237
supper,0.0203,-0.0149,0.0073
glossy,0.0981,-0.0532,0.0212
berries,0.0671,-0.0658,0.0363
resounding,-0.0448,0.0823,0.0155
fumes,-0.0515,0.0098,0.0463
bark,-0.0532,-0.0217,-0.0205
jar,0.0542,-0.047,-0.0083
ing,-0.0051,0.0529,-0.0169
beads,0.1097,-0.0177,-0.0688
fridge,0.0191,-0.0015,0.0812
quilt,0.1868,0.0129,-0.0405
retrial,-0.0226,-0.0094,-0.0287
cannon,-0.1374,-0.0091,-0.0058
appellant,0.0304,0.1362,-0.0049
recapture,-0.0756,0.0464,-0.0199
fiddle,-0.0282,-0.0412,0.0122
disdain,-0.0757,0.0155,0.0089
drawer,-0.0394,-0.018,0.0407
perfume,0.1992,-0.0578,-0.05
colossal,-0.0822,0.0,-0.0074
demoted,-0.1332,0.0809,0.012
embankment,-0.01,0.0257,0.0492
blur,0.019,-0.0256,0.0722
haircut,-0.0551,-0.0426,-0.0001
unethical,-0.0051,0.0396,-0.0614
barricades,-0.0302,0.035,-0.0426
ambiguous,0.0203,0.0782,-0.014
unease,-0.0247,0.0977,-0.0383
rot,-0.0893,0.1001,-0.0077
lump,0.0156,-0.0188,0.0254
pottery,0.1063,-0.037,-0.0046
frigid,0.0531,0.13,0.0346
router,0.0267,-0.0157,-0.0031
hoisted,-0.0969,0.0454,0.0675
bland,0.0247,0.0506,0.0631
shredded,0.0045,0.0944,0.0383
poked,-0.0617,0.0354,-0.0488
bikers,-0.0183,0.001,0.0178
triangle,-0.0089,-0.0231,-0.0077
futuristic,-0.0206,-0.0736,0.0169
afflicted,-0.0351,0.1516,-0.0389
undeniable,-0.0154,0.0482,-0.0269
sleepy,0.0146,-0.0404,0.0502
overtaken,0.0166,-0.011,0.003
truckers,-0.0127,0.0159,0.0388
forcibly,-0.0088,0.0789,0.0379
dictionary,-0.0205,0.0069,0.021
hatched,-0.0159,-0.0536,0.02
rowdy,-0.0679,0.053,0.0014
swagger,-0.1362,-0.0176,-0.0672
wielding,-0.0538,-0.0773,-0.0101
steadfast,-0.021,-0.0101,-0.0423
leeway,-0.1329,0.0109,-0.0131
trilogy,-0.0344,0.0316,-0.0567
preclinical,0.0326,0.0278,-0.0132
recharge,-0.073,-0.0184,0.0074
calamity,-0.095,0.1237,-0.0531
choreographer,0.1063,0.0547,-0.055
untreated,0.0165,0.1939,0.0241
coolest,-0.034,-0.058,-0.0226
womb,0.1082,0.0463,-0.0397
bracelet,0.0609,0.0385,-0.0269
variance,0.0474,0.04,-0.0236
blink,0.0219,-0.0352,0.01
absentee,-0.0677,0.0678,-0.0474
symphony,0.0291,-0.0389,-0.0291
disbanded,0.0186,0.0242,0.0105
juicy,0.0096,-0.1904,-0.0179
smoother,-0.0288,-0.0206,0.0381
pediatrician,0.0629,0.0536,-0.0259
caravan,-0.0243,0.0051,0.0842
morgue,-0.0166,0.1388,-0.0452
ridge,-0.0233,-0.1377,0.0704
bedside,-0.0046,-0.002,0.0469
feminine,0.2438,-0.1266,-0.0419
thumping,-0.0521,0.0562,-0.0061
gimmick,-0.0536,-0.0121,-0.0031
imperial,0.0408,-0.1036,0.0404
dodge,-0.0751,-0.0566,-0.0315
rousing,-0.0792,0.1247,-0.0123
slender,0.0387,-0.0701,0.0128
pests,-0.0439,0.0775,0.0076
scrappy,-0.0505,0.0301,-0.0008
illegitimate,-0.0402,0.0799,-0.0692
alright,-0.1256,0.0574,-0.0234
glucose,0.0745,0.0269,-0.002
workable,-0.0197,-0.0252,0.0909
epilepsy,0.069,0.1774,-0.0194
extravagant,-0.0275,-0.1026,-0.0229
unrestricted,-0.0603,-0.0131,0.0077
dehydration,-0.0456,0.0496,0.0113
cardinal,-0.0485,0.004,0.0019
sushi,0.013,-0.0423,-0.007
outpaced,-0.0224,0.0598,0.009
welding,0.0059,0.0676,-0.0118
secretariat,-0.0381,0.0585,-0.021
touchscreen,0.0553,0.0018,0.0106
immersed,0.0277,-0.1305,0.0268
esque,-0.1111,-0.0074,0.0026
terrestrial,-0.0157,-0.0236,0.0873
overboard,-0.0194,-0.1105,0.0412
swarmed,-0.0682,0.0288,0.0064
fundamentalist,-0.0079,0.0089,-0.0287
seminary,-0.0159,0.0834,-0.0061
helpers,-0.0433,0.0226,0.0217
mistreatment,-0.0065,0.1145,-0.0286
unannounced,-0.0103,0.0624,0.0386
pharma,0.0239,-0.0662,0.0946
understated,-0.019,-0.0484,-0.0446
comptroller,0.0624,-0.0587,-0.0356
protagonist,-0.0159,0.0499,-0.0484
rectify,-0.0749,0.1262,-0.0223
glued,0.0248,-0.049,0.0286
spyware,0.0159,-0.0222,0.0238
heartbeat,-0.0813,-0.0079,-0.0927
inexperience,-0.1112,0.1799,-0.0098
keywords,0.0353,-0.0251,-0.0117
moose,0.0143,-0.0238,0.0692
unseat,-0.1088,0.0115,-0.0117
unseen,-0.0329,0.0665,-0.0083
ante,-0.0308,-0.0735,0.0366
refueling,-0.0362,-0.0187,0.0931
gaze,0.0114,-0.0706,-0.0222
fictitious,-0.0053,-0.0496,-0.0534
reggae,-0.0136,0.0334,-0.1022
unwarranted,-0.0396,0.0633,-0.0354
shady,-0.0384,-0.0721,-0.0903
citywide,0.0817,0.0545,-0.0879
upturn,-0.0827,0.0385,0.0369
astronomers,-0.0065,-0.0622,0.0097
beacon,-0.0331,0.0592,-0.0574
dec,-0.0724,0.0218,0.0437
metabolism,-0.0092,-0.0608,0.004
infrared,0.0012,-0.0014,0.0597
nudity,0.1188,-0.0681,0.0218
fingertips,-0.0302,-0.0932,-0.0009
registrar,0.1064,-0.0944,-0.018
specs,0.02,-0.0594,0.1152
sixteen,0.039,-0.0309,0.0294
protectionism,-0.0643,-0.0777,-0.0184
wrangling,0.0029,0.0037,0.0101
broadest,-0.0004,-0.0895,0.0375
treadmill,0.0171,0.0213,0.002
decimated,-0.0274,0.1517,0.0131
sulfur,-0.0414,-0.0642,0.0224
donuts,-0.0481,-0.0269,0.035
millennium,0.0125,0.0304,-0.0543
promo,0.0088,0.0091,0.0417
paltry,-0.0635,0.2051,-0.006
pinnacle,-0.0647,-0.0619,0.0303
tryouts,0.007,0.0596,-0.049
sludge,-0.0381,0.026,0.0697
superbly,-0.1125,0.0207,0.0153
beginners,0.0031,-0.0361,0.0187
grease,-0.0423,-0.0111,-0.0157
inflationary,-0.0671,-0.0256,0.0211
lettuce,0.0472,0.0597,0.0087
pics,0.07,-0.0611,0.0114
expatriates,-0.0102,-0.0231,-0.0141
stained,-0.0107,0.0155,0.0073
subcontractors,0.0206,0.0788,0.007
anemic,-0.0127,0.2083,-0.0497
searchers,0.0096,0.0356,0.0041
nucleus,-0.1311,-0.0317,0.053
dispel,-0.0266,0.0384,-0.0115
turnkey,0.0051,-0.0718,-0.0109
militiamen,-0.0628,0.1578,-0.0476
shoplifting,0.035,0.0524,-0.005
cookbook,0.1412,-0.0033,-0.0078
indebtedness,0.0206,0.0733,0.0034
misinformation,0.0189,0.0546,-0.0418
bald,-0.0976,0.0123,0.0113
infuriated,-0.0657,0.045,-0.0192
happiest,-0.0395,-0.0258,-0.02
proverbial,-0.0745,-0.0024,0.0196
irritated,-0.0429,0.0196,0.0109
auspices,-0.0407,-0.0103,-0.012
grandma,0.1154,-0.0102,0.0052
biscuits,0.0441,0.0084,-0.0137
campground,0.0187,-0.0309,0.0293
manure,-0.0625,0.0553,0.0364
savage,-0.0205,0.0718,-0.0564
heist,-0.033,-0.1128,0.009
uphill,-0.0719,0.0082,0.0383
intimacy,0.112,-0.0961,-0.0445
illuminated,0.0158,-0.0343,0.0306
condone,-0.0893,0.0625,-0.0674
invoices,-0.034,0.0062,0.0536
nicer,-0.0264,-0.0233,0.0177
skyline,0.0006,-0.1285,-0.0102
swore,-0.0625,0.0271,-0.0184
hull,0.0497,-0.0481,0.0256
brewer,-0.06,-0.0117,-0.0182
savers,0.0102,-0.0922,0.0741
citrus,0.0149,-0.0234,-0.0213
vindicated,-0.053,-0.0155,0.0199
estrogen,0.1898,-0.0709,-0.0204
burglar,-0.0347,-0.0514,-0.0092
agonizing,0.0433,0.1111,-0.0504
unscathed,-0.0724,-0.0267,0.025
calves,0.0466,0.0935,0.0151
claimants,-0.0008,0.0452,0.0354
adorable,0.1717,0.0288,-0.0441
unopposed,-0.0318,0.0263,-0.0295
prelude,-0.0143,-0.0091,0.0313
fairgrounds,0.0281,0.0579,-0.009
sweetheart,0.1088,-0.1555,0.0032
goofy,-0.0585,0.0009,-0.0076
hitch,-0.0473,0.0708,0.0629
arisen,-0.0023,-0.0074,0.0084
superficial,0.0785,-0.0146,-0.0203
reconnaissance,-0.0775,0.0134,-0.0077
shrubs,0.034,-0.0379,-0.0274
apprehension,-0.0373,0.1216,-0.0296
revolutionize,-0.0536,0.0,-0.0014
impeccable,-0.0375,0.0905,0.0149
incarnation,-0.0185,-0.0346,0.0037
intangibles,-0.1486,0.043,0.0202
excavation,0.0008,-0.007,-0.0299
contradiction,-0.0332,0.0463,-0.019
palpable,0.0476,0.0199,-0.0212
paranoid,-0.0421,-0.0348,-0.004
bra,0.2366,-0.0473,-0.0481
oysters,-0.017,0.0141,0.0277
encore,-0.0307,0.1125,0.0368
bps,0.0479,-0.0573,0.1055
chronicles,0.0676,0.0016,-0.0603
pornographic,0.0161,0.0064,-0.0098
phenomena,0.0091,0.0013,0.0156
redefine,0.0583,-0.0522,0.032
drinkers,-0.0095,-0.0634,0.041
jewel,0.0339,-0.0691,-0.0354
solemn,-0.0055,0.007,-0.0298
headlights,-0.0312,0.0268,0.0196
undisputed,-0.094,0.0306,0.0279
intruder,0.0051,-0.0061,-0.0136
irresistible,0.0061,-0.0897,-0.0047
cum,-0.0395,0.0078,-0.022
wireline,0.0095,-0.0365,0.012
pony,0.0027,-0.0644,0.0067
widest,0.0484,-0.0983,0.03
keynote,-0.0206,-0.0614,0.0477
stopper,-0.1062,0.0766,0.0163
hotspots,0.0128,-0.0152,-0.0396
woven,0.0673,-0.0201,-0.0055
landline,0.0604,0.03,0.0368
floral,0.2031,-0.0687,0.0163
vibration,-0.0124,0.0377,0.0483
warplanes,0.0316,-0.0244,-0.0146
funnel,-0.0588,-0.107,-0.0271
max,-0.0573,-0.13,0.0915
notoriety,-0.0413,-0.0318,-0.0319
swath,-0.0005,-0.0509,-0.0255
sweepstakes,-0.0488,-0.0204,-0.0171
dissemination,0.0176,0.0553,-0.0265
pesky,0.007,-0.0498,0.016
summarized,0.0034,-0.0231,0.0803
shortlist,-0.0289,-0.1157,0.04
edible,0.0998,-0.0579,0.0007
soothing,0.0445,-0.0563,0.0202
tranche,0.0526,0.0214,-0.0075
summertime,0.0121,-0.0823,0.0295
honorees,0.0506,-0.0519,-0.0932
carrots,0.0057,-0.0162,-0.0065
counterproductive,-0.0442,0.0949,-0.0287
cadre,-0.046,-0.025,-0.0144
projector,-0.0134,0.0283,-0.0329
awakened,0.0266,-0.0522,0.0172
compost,0.0176,0.0074,-0.0058
outward,0.0086,0.0106,-0.0428
hitless,0.0005,0.0248,-0.0071
pessimism,-0.0815,0.063,0.0112
manhunt,-0.023,-0.0441,-0.0277
graph,-0.0056,-0.0801,0.0163
moot,-0.0588,0.0223,0.0768
sanity,-0.0052,0.0125,-0.0558
sellout,-0.0598,0.0062,0.0128
insensitive,-0.0132,0.0421,-0.0736
dummy,-0.1094,0.0277,-0.0347
decried,0.0256,0.0602,-0.0883
infantry,-0.0706,0.064,0.0212
unaccounted,-0.0219,0.0418,-0.0241
downsizing,0.0848,-0.0435,0.0154
dietary,0.0634,-0.039,0.0219
potholes,-0.0233,0.1111,-0.038
euthanized,0.0571,0.1037,-0.0736
woeful,-0.1137,0.3448,-0.0493
neurons,-0.0071,0.0338,-0.0079
rubles,0.0187,0.0117,0.0362
mast,0.0453,-0.0245,0.0505
deluge,0.0167,0.0698,0.0288
irreversible,0.0244,0.0604,0.0184
downfield,-0.1564,0.0345,-0.0019
polio,0.0161,0.1116,-0.0629
dilapidated,0.0015,0.261,-0.0784
concise,0.0078,-0.075,0.036
thirst,-0.0354,-0.0957,-0.0145
nicotine,0.0361,-0.0057,0.0329
dialog,-0.0375,0.0055,-0.0234
undone,-0.0324,0.1495,0.0245
parachute,-0.054,-0.0102,-0.0154
overheating,-0.024,0.0591,0.015
abolition,0.0054,0.0003,0.0575
strawberries,0.0845,-0.0505,0.0776
yogurt,0.0918,-0.0818,0.0207
screenwriter,-0.0137,-0.0098,-0.0466
readership,0.0102,-0.0517,-0.0165
lingerie,0.2201,-0.0696,-0.0652
unification,-0.0468,0.0789,0.0353
emit,0.0011,-0.0501,0.0196
melanoma,0.0333,-0.0767,-0.0055
gelding,0.0104,0.0265,-0.0042
trolley,0.0539,-0.0025,0.0493
pyramid,-0.0464,-0.0435,-0.0056
spasms,-0.1053,0.102,-0.0302
glittering,0.0376,-0.049,0.0073
souvenir,-0.0879,0.0473,-0.0214
craze,0.0397,-0.0733,-0.0451
daycare,0.1612,0.0746,0.0012
nil,-0.0171,0.0475,0.0788
handouts,0.0011,0.0539,-0.0023
imprint,-0.0319,0.0128,-0.0309
halfback,-0.1314,-0.0035,-0.0077
behest,-0.0813,-0.0597,0.0111
sandbags,-0.0565,0.0718,0.0048
beware,-0.0388,-0.1322,-0.0395
bathtub,0.0728,-0.0819,0.0551
animosity,-0.0727,0.0345,-0.0369
sociology,0.0733,0.0798,-0.0771
remittances,-0.0069,0.0692,-0.0382
reassigned,-0.0652,0.0736,-0.0093
clamoring,-0.0269,-0.0384,0.0022
sharpest,-0.1042,0.0101,0.0149
misfortune,-0.082,0.106,-0.1039
mustache,-0.1562,-0.0719,-0.0037
diva,0.2189,0.0229,-0.0525
flex,-0.0165,-0.0695,0.0357
arch,-0.065,-0.0546,0.0192
underserved,0.0132,0.1484,-0.1054
defraud,0.0092,-0.0568,-0.0315
yanked,-0.07,0.0627,0.0044
unresponsive,0.0056,0.0863,0.0218
cigar,-0.1428,-0.0562,-0.0399
honed,-0.0098,-0.0601,0.0283
geek,-0.0083,-0.1332,0.0512
percussion,-0.0183,0.0487,-0.0472
unsolved,0.0264,0.0109,-0.0361
wizard,-0.2145,0.0355,0.0073
scooter,-0.0305,0.0249,0.0314
writedowns,0.0113,-0.043,0.024
specimens,0.0311,-0.0679,0.0096
replenish,-0.0173,0.0266,-0.0026
headset,-0.0782,0.0576,0.0284
silverware,-0.0431,0.025,0.0166
nuns,0.1127,0.1092,0.0092
dossier,-0.0632,-0.0164,0.0342
furlough,0.02,0.0413,-0.0328
mafia,-0.0676,-0.1267,0.0005
sigh,0.0224,-0.0016,0.0074
quarry,0.0005,-0.0491,0.0339
etched,0.0044,-0.0449,0.0067
mutations,-0.0064,-0.0116,0.0177
moist,-0.0038,-0.0358,0.0242
mint,0.0374,-0.0551,-0.0114
hangar,-0.038,-0.0158,-0.0045
flattering,-0.0079,-0.0656,-0.041
foliage,0.0578,-0.0989,-0.0157
quaint,0.0433,-0.1121,0.0455
sharpen,-0.0813,0.0288,0.0084
smog,0.0197,0.0625,0.0213
czar,-0.0796,0.0009,0.0026
scroll,-0.0088,-0.0239,-0.0208
unprepared,-0.0196,0.192,0.0351
escrow,0.0387,-0.0847,-0.0083
taboo,0.048,0.0225,-0.0872
quasi,-0.0394,-0.0484,0.0531
shale,-0.0188,-0.1935,0.0058
onus,-0.1433,0.0202,-0.027
exhilarating,-0.0174,0.0003,-0.0103
infighting,-0.0501,0.0964,-0.0384
lest,-0.0575,-0.0847,-0.0284
scarves,0.0982,0.0091,0.0199
savor,-0.02,-0.1123,0.0132
sportsmanship,-0.0997,0.1543,-0.01
overstated,-0.0486,0.0266,0.0014
hangover,-0.0442,-0.0609,0.0591
infiltration,-0.0063,0.0797,0.0097
shoddy,-0.1125,0.3315,-0.0333
restless,-0.0534,0.0287,-0.0097
colonel,-0.0773,-0.0358,-0.0166
unwillingness,-0.0495,0.1428,-0.0282
undue,-0.0867,-0.0021,-0.015
celebratory,-0.0376,0.0033,-0.0147
breaker,-0.0302,0.0866,-0.0157
stealth,0.001,-0.1265,0.0418
jittery,-0.0332,0.0447,-0.0197
dispensing,0.0104,0.0421,0.005
mockery,-0.068,0.0694,0.0234
unmanned,-0.0158,0.0955,0.0159
dribble,-0.0807,0.0189,-0.0069
trustworthy,-0.0889,-0.0349,-0.0083
embodies,0.0451,-0.1126,-0.0323
postgame,-0.1173,0.1103,0.022
cashier,0.0999,0.0413,-0.0151
cloning,0.0239,-0.0346,0.0305
fortified,-0.0488,-0.0536,0.0817
marchers,-0.0006,0.0956,-0.0231
polymer,-0.0525,0.0153,0.011
nearer,-0.0565,-0.0072,0.0487
trainees,-0.0327,0.1134,-0.0325
missteps,0.0048,0.0963,-0.0344
heater,-0.0204,0.0522,0.0257
derogatory,-0.08,0.0726,-0.0445
substation,0.0154,0.1135,-0.0515
filthy,-0.0174,0.231,0.0032
thinkers,-0.1123,-0.1222,0.0172
motorbike,-0.0534,0.0591,0.0237
insolvency,0.0206,-0.0746,0.0761
plume,0.0063,-0.0749,0.0365
rescinded,-0.0812,0.0156,0.0167
brunch,0.0764,-0.153,-0.0117
regents,0.0402,-0.0552,-0.0246
farmhouse,0.032,-0.0745,0.0829
needless,-0.1073,0.0679,-0.0477
scourge,-0.0477,0.103,-0.0718
purge,-0.0643,-0.0088,0.0044
unbeatable,-0.0646,0.0318,0.0757
attest,0.0175,0.0209,-0.0211
